지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22104,2000-04-29,4,1017.3,81,13,14.6,1.4,.5,.9,2.3,1.3,9.5
22104,2000-04-30,2.8,1012,82,12.3,15.2,.7,.2,.3,1,1.3,9
22104,2000-05-01,5.4,1009.2,86,12.7,14.6,.9,.3,.7,2,1.7,7.5
22104,2000-05-02,4,1012.1,77,12.7,14,1.3,.4,.6,1.7,1.8,7.5
22104,2000-05-03,4.8,1014.5,85,12.8,14.7,1,.3,.4,1.6,.8,1
22104,2000-05-04,5.1,1015.1,80,13.5,15.1,,,,,1.4,8.5
22104,2000-05-06,6.9,1015,91,13.2,13.5,1.1,.3,.5,1.3,3.8,7.5
22104,2000-05-07,4.4,1016.2,83,12.8,13.8,.8,.3,.4,1.5,4.2,7.5
22104,2000-05-09,6.3,,,,,1.3,.4,.8,2.7,2.2,7.5
22104,2000-05-10,6.5,1010.1,88,13.6,14.5,1.2,.4,.6,1.6,2.8,7.5
22104,2000-05-11,5.8,1007.4,79,13,14,1.2,.4,.5,1.7,1.2,7.5
22104,2000-05-12,4.6,1008,77,13.5,14.5,.9,.3,.4,1.2,1.4,9.5
22104,2000-05-13,4.2,1009.7,83,13,14.4,1.1,.3,.5,1.8,.9,1
22104,2000-05-14,5.2,1012.5,84,13.5,14.6,1.3,.4,.5,1.8,.9,1.1
22104,2000-05-15,2.9,1012.2,86,14.1,15.4,1,.3,.4,1.5,.9,1.1
22104,2000-05-16,2.3,,,,,,,,,1.2,7.5
22104,2000-05-17,4,,,,,.8,.3,.4,1.2,1.5,7.5
22104,2000-05-23,,,,,,,,0,.1,,7.5
22104,2000-06-22,,,,,,,,.3,.8,,9.5
22104,2000-10-07,7,1019.8,84,20.6,22.5,1.4,.5,.7,2.5,2.8,7.5
22104,2000-10-08,9.3,1010.8,82,19.1,22,2.2,.7,1.2,3.6,2.3,7.5
22104,2000-10-09,6.2,1013.3,74,19.5,22,2.2,.8,1.2,3.2,2.6,7.5
22104,2000-10-10,2.9,1016.7,74,20.1,23.7,1.5,.5,.6,2.1,1.9,7.5
22104,2000-10-11,4.4,1015.6,81,20.2,23.1,.7,.2,.3,.9,2.6,7.5
22104,2000-10-12,6.1,1016.9,49,18.9,21.8,1.1,.3,.5,1.8,3.7,7.5
22104,2000-10-13,8.8,1018.4,39,15.2,21.6,1.7,.6,.7,2,1.9,7.5
22104,2000-10-14,7.2,,,,,1.5,.5,.7,2.2,3.4,7.5
22104,2000-10-15,5.9,1025.1,51,16,21.1,1.1,.4,.4,1.3,1.3,7.5
22104,2000-10-16,5.3,1024.5,56,16.6,20.8,1.1,.3,.4,1.7,5,7.5
22104,2000-10-17,4.8,1019.4,52,16.2,20.8,1,.3,.5,1.6,1.7,7.5
22104,2000-10-18,10.3,1021.9,63,16.6,20.7,2.3,.8,1.5,4.1,2.3,7.5
22104,2000-10-19,7.9,1020.5,64,16.4,21,2.1,.7,1,3.3,1,1.1
22104,2000-10-24,7.4,1017.2,86,18.7,21.9,1.9,.6,1,3.3,3,7.5
22104,2000-10-25,4.7,1015.7,86,18.8,20.3,1.1,.3,.5,1.5,.9,1.1
22104,2000-10-26,9.7,1021.2,58,16.4,20.9,2.2,.7,1.4,4.1,1,2.7
22104,2000-10-27,10.4,1025,65,16.7,20.4,2.9,1,1.2,3.4,1.1,7.5
22104,2000-10-28,7.4,1019.7,70,15.7,18.9,1.7,.6,.9,2.7,.7,1.1
22104,2000-10-29,5.4,1014.1,62,14.5,18.8,1,.3,.4,1.3,1.4,7.5
22104,2000-10-30,5.1,1019.7,53,14.9,18.9,1.6,.5,.8,3,1.1,1.5
22104,2000-10-31,6.3,1021.4,67,15.7,18.8,1.4,.5,.7,2,1.2,7.5
22104,2000-11-02,9.8,1016.5,89,14.7,18.8,,,1.8,4.8,2.1,17.6
22104,2000-11-03,8.7,1022.6,71,16.3,21,2.9,1.1,1.4,4,1.8,7.5
22104,2000-11-04,6.3,1020.3,66,16.3,18.8,1.6,.5,.8,2.4,1.3,7
22104,2000-11-05,3.9,1018.5,62,16,20.4,.7,.2,.3,.9,1.1,1.3
22104,2000-11-06,4.8,1018,80,16.3,18.7,.9,.3,.3,1.1,.8,1
22104,2000-11-07,4.9,1019.7,72,16.3,19.7,.7,.2,.4,1.6,2.6,7.5
22104,2000-11-08,4.9,1023.1,50,12,18.6,,.6,1,,3.1,7.5
22104,2000-11-09,1.9,1022.7,63,12.9,18.4,1.5,.5,.7,2.2,.9,1
22104,2000-11-10,,1021.1,57,14.6,19,1.2,.4,.5,1.5,1.1,1.4
22104,2000-11-11,,1023,56,10.4,17.5,,,,,1.7,17.8
22104,2000-11-12,,1023.8,49,9.8,17,1.8,.6,1,3.1,.9,1
22104,2000-11-13,,,,,,,,.4,1.2,,7.5
22104,2000-11-15,,,,,,,,1.4,4.3,,7.5
22104,2000-11-16,,1022.6,96,12.7,17.3,,,3.4,7.8,1.3,7.5
22104,2000-11-17,,1021.8,70,11.4,18.8,2.2,.8,1.3,3.5,1.6,18.1
22104,2000-11-18,,1029.4,49,9.5,18.8,1.6,.5,.6,2,1.6,8.5
22104,2000-11-19,,1025.5,65,12.9,17.1,1.8,.6,.8,2.2,.9,1
22104,2000-11-20,,1013.6,81,13,16.6,2.2,.7,1.2,3.4,.8,3
22104,2000-11-21,,1023.9,49,6.8,16.1,1.7,.6,.7,2.3,1.2,7.5
22104,2000-11-22,,1027.7,61,8.4,15.8,2.1,.7,.9,2.6,1,1.1
22104,2000-11-23,,1025.9,54,11.1,18,1.6,.5,.9,2.7,1.6,17.8
22104,2000-11-24,,1024.1,57,12.2,17.9,.8,.3,.4,1.2,.9,1
22104,2000-11-25,,1021.8,62,13.3,18.2,.8,.2,.3,1.1,1,1.2
22104,2000-11-26,,1020.1,57,14.1,18.2,.6,.2,.2,.8,1,1.1
22104,2000-11-27,,1020.7,45,9.9,16.9,1.9,.6,.9,2.7,1.2,3.3
22104,2000-11-28,,1025.8,41,8.5,16.5,2,.7,.9,3.1,.8,1
22104,2000-11-29,,1024.6,44,9.2,18,1.6,.5,.7,2.1,1.4,7.5
22104,2000-11-30,,1023.5,64,10.3,18.3,1.6,.5,.9,2.5,4.1,7.5
22104,2000-12-01,,1023.4,71,12.2,17.7,,,.8,2.4,,1.1
22104,2000-12-02,,1022.9,59,13.4,17.2,1.4,.4,.7,2.1,.8,1
22104,2000-12-03,,1018.6,46,11.8,17.6,1,.3,.6,2.1,1.9,7.5
22104,2000-12-04,,1018.7,43,9.3,17.8,1.7,.6,.8,2.3,1.1,3.8
22104,2000-12-05,,1019.1,48,10,17.3,1.6,.5,.7,2.2,2.3,7.5
22104,2000-12-06,,1025.3,45,8.2,16.6,,,.8,2.2,,7.5
22104,2000-12-07,,1026.4,52,9.6,16.4,1.6,.5,.7,1.8,1,1.2
22104,2000-12-08,3.7,1023.6,54,11.2,17.9,1.1,.4,.6,1.9,1,1.4
22104,2000-12-09,2.6,1020.3,58,13.2,18,.8,.3,.4,1.3,1,1.2
22104,2000-12-10,5.7,1017.1,58,11.9,17.1,.9,.3,.6,1.7,1.4,7.5
22104,2000-12-11,9.3,1027.6,45,1.8,15.8,1.8,.6,.8,2.4,2.1,7.5
22104,2000-12-12,10.3,1026.4,48,1.3,16.1,1.7,.6,.7,2.6,1,1.2
22104,2000-12-13,4.4,1024,53,5.7,16.6,1.1,.3,.5,1.5,1,1.1
22104,2000-12-14,2.5,,,,,.7,.2,.3,.9,1,1.1
22104,2000-12-15,7.3,1024,62,11.9,15.8,1,.3,.5,1.8,1.2,3.3
22104,2000-12-16,7.1,1024.8,48,11.1,15.6,1.1,.3,.5,1.6,2,7.5
22104,2000-12-17,7.1,1024,60,10.9,17.1,1.4,.5,.6,1.9,1,1.2
22104,2000-12-18,5.9,1019.7,67,12.6,17.1,1.1,.3,.5,1.7,.9,1.1
22104,2000-12-19,7.2,1022.3,54,10.8,16.9,1.2,.4,.8,2.2,1.5,7.5
22104,2000-12-20,7.8,1019.3,69,9.2,17.3,1.8,.6,.8,2.3,1,1.2
22104,2000-12-21,7.1,1020.7,43,7.1,16.6,,,,,.8,1.1
22104,2000-12-22,5.3,1019.3,54,8.6,15.9,,,,,.8,1
22104,2000-12-23,8.4,1015,57,9.2,15.5,1.8,.6,1,3.3,1.4,7.5
22104,2000-12-24,5.9,1019.9,49,6.9,15.2,1.7,.6,.7,2.1,1,1.2
22104,2000-12-25,10.9,1021.7,51,4.5,15.7,2.4,.9,1,3.4,1,1.2
22104,2000-12-26,6.3,1030.2,49,1.2,14.8,2.1,.7,.9,2.6,1,1.2
22104,2000-12-27,4.4,1029.1,48,4.4,15.3,1.7,.6,.7,2.4,1,1.1
22104,2000-12-28,4.9,1026.7,47,7.2,15,1.6,.5,.7,1.8,1.1,1.5
22104,2000-12-30,4.4,1019.7,64,8.4,14.8,1,.3,.5,1.8,.9,1.1
22104,2000-12-31,8.6,1015.8,46,5.4,15.6,1.3,.4,.7,1.9,2.9,7.5
22104,2001-01-01,8.1,1016.5,53,3.8,15.2,2,.7,.9,2.4,9.3,11.8
22104,2001-01-02,10.3,1016.2,49,,15.2,2.2,.8,1,3.2,9,11.8
22104,2001-01-03,6.6,1022.6,47,2.6,14.7,1.4,.5,.6,2,9.5,11.8
22104,2001-01-04,6.7,1026.3,47,1,14.1,1.7,.6,.7,2,9.2,10.2
22104,2001-01-05,7.7,1030.8,47,1.7,13.9,1.9,.6,.7,2.4,10.7,11.8
22104,2001-01-06,8.2,1032,58,4.4,14.4,2.3,.8,1.1,3.2,10.2,11.8
22104,2001-01-07,10.8,1014.9,87,8.9,15.1,,,,,8.7,10.9
22104,2001-01-09,8.2,1013.9,84,9,15.2,2.6,.9,1.3,3.9,9.2,10.2
22104,2001-01-10,6.6,1016.4,45,4.1,15,1.5,.5,.7,1.9,8.6,11.8
22104,2001-01-11,6.8,1016,50,4.4,14.5,1.3,.5,.7,1.8,9.9,11.8
22104,2001-01-12,5,1021.8,55,.9,13.7,1.2,.4,.5,1.7,9.9,10.9
22104,2001-01-13,8,1017.6,71,1.2,14.6,1.5,.5,.6,1.9,9.2,10.9
22104,2001-01-14,8.8,1021.4,61,-2.8,15.1,1.9,.6,1.1,3.3,9.4,11.8
22104,2001-01-15,8.4,1026.3,57,-4.3,14.5,1.8,.6,.8,2.9,9.6,10.9
22104,2001-01-16,8.6,1028.5,54,-2.5,13.9,1.5,.5,.7,1.8,9,10.2
22104,2001-01-17,6.1,1029.1,42,.4,13.9,1.3,.4,.6,1.7,9.1,10.2
22104,2001-01-18,2.9,1028.6,48,5.1,13.9,1,.3,.6,1.5,8.4,9.5
22104,2001-01-19,4.5,1027.2,58,6.8,13.8,1.3,.4,.9,2.6,8.9,10.9
22104,2001-01-20,8.4,1016.4,78,7.1,14.4,1.9,.7,.8,2.9,9.5,10.9
22104,2001-01-21,7.2,1021,50,6,14.2,1.4,.5,.6,1.9,8.8,10.9
22104,2001-01-22,6.9,1022.1,61,6.4,14.1,1.4,.5,.5,1.8,13.7,75
22104,2001-01-23,7.9,1026.3,54,6,13.9,1.7,.6,1,2.8,9,10.9
22104,2001-01-24,9.5,1025,63,7.6,13.7,2.5,.9,1.2,3.5,8,9
22104,2001-01-25,11.4,1015.6,79,8.4,14.1,2.7,.9,1.8,5.7,11.3,75
22104,2001-01-26,15.2,1013.7,70,7.6,13.5,5.1,1.8,2.4,7.1,8.9,9.5
22104,2001-01-27,8.2,1014.5,72,5.7,13.1,2.5,.8,1.5,4.3,8.6,10.2
22104,2001-01-28,8.4,1017.7,56,3.8,13,1.8,.6,.7,2.3,8.9,10.2
22104,2001-01-29,7.7,1023.2,50,2.7,12.9,1.4,.5,.7,2.2,9.3,11.8
22104,2001-01-30,4.5,1022.7,48,4.6,13.1,1.2,.4,.5,1.7,10.8,75
22104,2001-01-31,2.9,1018.1,55,6.8,13.9,.9,.3,.3,1.2,7.9,10.2
22104,2001-02-01,7.7,1015.7,43,4.5,14.1,1.3,.4,.6,2.1,18.6,75
22104,2001-02-02,7.3,1022.8,39,2.1,13.5,1.9,.7,.8,2.9,10.1,12.8
22104,2001-02-03,3.7,1025.9,45,5.4,13,1,.3,.5,1.5,10.1,15
22104,2001-02-04,7,1024.5,57,8.7,12.6,1.5,.5,.7,2.3,10.3,11.8
22104,2001-02-05,8.4,1020.6,68,9.4,13.1,1.7,.6,.7,2.3,9.7,11.8
22104,2001-02-06,8.2,1017.4,71,9.1,12.9,1.8,.6,.8,2.7,8.7,10.2
22104,2001-02-07,6.6,1016.9,62,7.7,13.6,1.8,.6,.8,2.2,10.6,75
22104,2001-02-08,9.7,1023.4,42,1.7,13.4,2.1,.8,1,2.9,27.2,75
22104,2001-02-09,6.6,1026.5,51,2.9,13.3,1.4,.5,.8,2.1,8.1,9.5
22104,2001-02-10,4.3,1028.7,39,4.9,12.9,.8,.3,.3,1.1,12.1,75
22104,2001-02-11,5.2,1031.5,45,5.6,12.5,.8,.3,.4,1.1,9.7,10.9
22104,2001-02-12,5.6,1028.5,35,5.1,12.6,1.1,.4,.4,1.4,9.3,27.3
22104,2001-02-13,7.1,1021.2,37,4.6,12.9,1.3,.4,.7,2.1,11.8,75
22104,2001-02-14,8.8,1023.9,39,1.9,13.2,1.7,.6,.8,2.2,9.5,10.9
22104,2001-02-15,8.6,1022.1,52,5.3,13.7,2.1,.7,1.5,3.9,17.7,75
22104,2001-02-16,8,1027.1,43,2.4,13.2,2.3,.8,1.1,3.4,9.4,12.8
22104,2001-02-17,7.1,1026.6,52,3.3,13.6,1.7,.6,1,2.6,15.6,75
22104,2001-02-18,6,1019.3,57,8,13.9,.8,.3,.4,1.4,14.9,75
22104,2001-02-19,6,1021.4,55,9.3,14.2,.9,.3,.5,1.6,10.8,33.3
22104,2001-02-20,5.3,1021.8,59,10.2,13.9,1.2,.4,.6,1.9,10.3,11.8
22104,2001-02-21,4.3,1016.2,87,9.6,13.7,.9,.3,.4,1.3,9.3,10.9
22104,2001-02-22,4.5,1017.7,73,10.5,13.9,.7,.2,.3,1,9.7,11.8
22104,2001-02-23,8.6,1011.4,86,,13.9,1.6,.5,1.4,4.3,22.4,75
22104,2001-02-24,9.8,1013.9,94,6.8,13.5,3.3,1.2,1.6,4.9,9,10.2
22104,2001-02-25,8.5,1027.6,41,3.6,13.3,2.2,.7,1.1,2.7,8.2,9.5
22104,2001-02-26,3.9,1030.8,42,6.1,13.2,1.1,.4,.5,1.9,6.9,11.8
22104,2001-02-27,3.8,1024.3,68,10.2,13.3,1,.3,1.1,3.4,17.6,75
22104,2001-02-28,10.5,1012.9,93,12.1,12.8,3.4,1.2,1.8,4.8,18.1,75
22104,2001-03-02,4.3,1023,57,8.5,13.3,1.4,.4,.7,1.9,7.7,10.2
22104,2001-03-03,7.8,1014.6,70,10.6,12.8,1.5,.5,.9,3.1,36.6,75
22104,2001-03-04,12.1,1009.5,51,3.8,12.4,2.6,.9,1.3,4.3,17.3,75
22104,2001-03-05,8.5,1017,47,5.4,12.3,2.1,.7,1,3.1,9.6,10.9
22104,2001-03-06,8.6,1014.2,69,11.1,13.3,1.8,.6,.9,3,10.3,14.3
22104,2001-03-07,7.9,1017.3,44,4.6,13.5,1.7,.6,.7,2.1,11.2,14.3
22104,2001-03-08,8.8,1018.1,53,.5,12.6,2,.7,1,2.9,9.7,10.9
22104,2001-03-09,7.3,1021.5,44,2.4,12,1.9,.7,.9,2.5,9.1,10.9
22104,2001-03-10,11.3,1018.2,62,8.3,12.1,2.4,.8,1.1,3.5,11.7,75
22104,2001-03-11,5.9,1020.6,66,6.3,12.7,1.8,.6,.9,2.4,6.7,9.5
22104,2001-03-12,6.5,1018.8,47,6.1,12.2,1.3,.4,.6,1.8,11.4,75
22104,2001-03-13,3.8,1023.6,54,7.3,13,1.5,.5,.8,2,8.8,16.7
22104,2001-03-14,7.7,1017.4,,13.8,13.5,2.1,.7,1.1,2.9,10.6,12.8
22104,2001-03-15,5.5,1017.3,76,11.4,13.2,2.1,.7,1,3.3,15.6,75
22104,2001-03-16,4.6,1018,62,9.9,13.3,1.2,.4,.5,1.7,8.2,9.5
22104,2001-03-17,4.6,1010.3,73,9.6,12.9,.9,.3,.4,1.1,7.7,10.2
22104,2001-03-19,8.3,1013.5,68,11.7,12.9,1.4,.5,.7,2,44.9,75
22104,2001-03-20,8.8,1007.6,94,14.9,12.2,1.5,.5,.6,1.9,35.6,75
22104,2001-03-21,3.3,1009,76,13.4,14.7,.7,.2,.4,1.1,22,75
22104,2001-03-22,7.5,1008,92,14.4,13.5,1.2,.4,.6,2,32.5,75
22104,2001-03-23,6.3,1015.6,56,12.3,14.8,1.6,.5,.9,2.8,22.7,75
22104,2001-03-24,3.2,1012.5,79,13.3,14.5,.7,.2,.3,1,14.5,75
22104,2001-03-25,4.7,1005.8,72,14.2,13.9,.7,.2,.7,1.9,13.6,75
22104,2001-03-26,7.5,1012.1,35,9.7,13.6,1.3,.4,.6,1.9,52.2,75
22104,2001-03-27,6.5,1014.8,42,8.7,13.1,1.2,.4,.5,1.6,13.3,75
22104,2001-03-28,6.3,1011.3,70,9.2,14.8,1.6,.5,.8,2.1,11.8,75
22104,2001-03-29,9.3,1011.1,40,7.3,15.2,1.8,.6,.7,2.7,21.5,75
22104,2001-03-30,4.8,1013.7,74,5.8,13.8,1.5,.5,.8,2.6,7.6,9.5
22104,2001-03-31,8.2,1019.2,50,7.5,14.1,1.7,.5,.9,2.5,10.9,75
22104,2001-04-04,4.6,1021.4,55,10.7,13.5,.9,.3,.6,1.7,27.7,75
22104,2001-04-05,7.2,1019.5,71,11.8,13.4,.9,.3,.4,1.5,10.4,11.8
22104,2001-04-06,6.2,1020,81,12.5,14.1,1.4,.4,.7,2.2,24.6,75
22104,2001-04-07,4.3,1018.6,95,13.3,15.4,1.3,.4,.7,2.2,22.1,75
22104,2001-04-08,4.3,1015.4,,16.9,14.5,.7,.2,.3,.9,14.9,75
22104,2001-04-09,9.8,1014.3,,17.2,15.1,2.1,.7,1.3,3.9,46.6,75
22104,2001-04-10,5,1015.7,,15.3,15,1.7,.5,.8,2.6,27.9,75
22104,2001-04-11,5,1008.8,98,12.9,14,1,.3,.7,2.4,21.5,75
22104,2001-04-12,7.6,1009.8,93,11,14.2,1.7,.6,.8,3.2,22.5,75
22104,2001-04-13,7.9,1015.3,100,12.1,12.9,1.5,.5,.9,2.5,26,75
22104,2001-04-14,8.5,1016.2,95,13.1,13.6,1.9,.7,1,2.7,20.6,75
22104,2001-04-15,8.8,1018,97,12.6,13.4,1.6,.5,.7,2.1,43.1,75
22104,2001-04-16,5.2,1018,98,12.9,12.3,.9,.2,.5,1.7,22.2,75
22104,2001-04-17,2.4,1016,99,13.5,13.4,.5,.1,.2,.6,17.4,75
22104,2001-04-18,3.7,1012.4,98,14.2,14.5,.5,.1,.2,.7,11,75
22104,2001-04-19,5.7,1009.7,100,13.6,13.6,1,.3,.6,1.8,23.4,75
22104,2001-04-20,12.6,1015.3,99,11.8,13.8,3.5,1.2,1.7,4.5,21.3,75
22104,2001-04-22,,1017.6,99,12.5,13.8,,,,,,
22104,2001-04-23,5.6,1017.6,100,13.2,14.1,1,.3,.5,1.6,20.1,75
22104,2001-04-24,3.9,1014.5,87,13.7,14.3,.6,.2,.3,.9,17.6,75
22104,2001-04-25,7.4,1016,92,13,14,1.6,.5,.7,2.6,38.3,75
22104,2001-04-26,4,1019.1,97,13.2,14.4,.9,.3,.5,1.4,34.3,75
22104,2001-04-27,2.8,1019.2,99,14.1,14.5,.4,.1,.2,.6,11.8,75
22104,2001-04-28,2.7,1017.7,97,14.4,14.8,.8,.2,.5,1.5,16.9,75
22104,2001-04-29,8.6,1012.5,,18.6,14.3,2.2,.7,1.4,3.6,11.9,75
22104,2001-04-30,12.1,1011.1,99,16.3,14.2,3.3,1.2,1.6,4.9,23.3,75
22104,2001-05-03,8,1017.9,99,13.2,15,,,,,6.8,9.5
22104,2001-05-04,6.2,1019.5,,13.9,15.8,1.4,.5,.7,2,6.6,33.3
22104,2001-05-05,4,1018.5,95,15.3,15.7,.9,.3,.4,1.2,12.9,75
22104,2001-05-06,3.2,1015.4,96,17.6,16.8,.7,.2,.3,1.1,7.8,10.9
22104,2001-05-07,3.7,1008.5,99,17.3,16.5,1.5,.5,.7,2.2,9.3,10.2
22104,2001-05-08,7,1004.1,94,16.7,16,1.5,.5,.8,2.5,32.8,75
22104,2001-05-30,,,,,,,,0,.1,,75
22104,2001-06-05,2.9,1005.4,97,16.9,14.3,.7,.2,.3,1,38.8,75
22104,2001-06-06,4.5,1005.2,99,17.8,15.9,.9,.3,.4,1.2,40.7,75
22104,2001-06-07,4.7,1009.3,100,18.2,15.6,1.1,.3,.5,1.4,42,75
22104,2001-06-08,6.8,1012,100,18.3,15.3,1.2,.4,.4,1.4,35.2,75
22104,2001-06-09,6,1012.3,100,18.2,15.6,1.3,.4,.5,1.7,48.1,75
22104,2001-06-10,4.1,1010,100,18.5,15.7,.9,.3,.6,1.7,22.5,75
22104,2001-06-11,8.2,1010.1,96,18.7,16.2,1.7,.6,.8,2.2,45.9,75
22104,2001-06-12,6.9,1007.6,95,18.5,16.8,1.5,.5,.7,2.8,30.9,75
22104,2001-06-13,11.5,1003.5,93,18.4,17.1,2.7,.9,1.4,4.3,34.5,75
22104,2001-06-14,11.7,1004.7,87,18.4,16.8,3.3,1.1,1.5,4.9,10.6,75
22104,2001-06-15,8.7,1009.2,74,18.3,16.9,2.5,.9,1.2,4.2,8,9.5
22104,2001-06-16,4.1,1012.3,79,18.6,17.3,1.4,.5,.7,2,8.7,10.2
22104,2001-06-17,3.3,1011.4,93,19.5,17.5,.9,.3,.4,1.2,6.9,9
22104,2001-06-18,6.4,,,,,1.7,.5,1.2,3.2,44.5,75
22104,2001-06-19,5.7,1000.3,92,19.4,16.6,2.2,.7,.9,3,,25
22104,2001-06-20,7.2,1007.6,96,19.3,16.8,2.1,.7,.9,3,4.6,9.5
22104,2001-06-21,8.8,1009.4,83,19,17.7,2.2,.8,1.1,3.7,9.3,10.9
22104,2001-06-22,3.7,1011.4,85,19.1,17.7,1.5,.5,.7,2,8.5,10.2
22104,2001-06-23,2.4,1013.5,100,18.8,16.5,.7,.2,.3,.9,11,75
22104,2001-06-24,5.5,1011.1,100,19.9,16.2,1.2,.4,.9,2.6,11.2,12.8
22104,2001-06-25,8.6,1007.5,100,19.5,15.2,3.2,1.1,1.7,5.4,10.1,10.9
22104,2001-06-26,4.8,1006.9,100,19.3,16,1.5,.5,.7,2,8.4,9.5
22104,2001-06-27,6.9,1007.3,100,19.5,16.3,1.2,.4,.6,1.8,18.3,75
22104,2001-06-28,4.4,1006.4,100,20.3,17.5,.8,.2,.4,1,12.3,75
22104,2001-06-29,5.8,1005.4,100,20.7,17.5,1.1,.3,.5,1.5,34.2,75
22104,2001-06-30,7.8,1003.2,100,20,15.8,2.1,.7,.9,2.7,31.9,75
22104,2001-07-01,4,1010.2,100,20.4,17.3,,,.6,1.9,5.9,8.5
22104,2001-07-02,4.9,1012,100,21.2,17.6,1.4,.5,.6,1.7,7.2,9
22104,2001-07-03,6.4,1010.9,100,21.3,18.1,1.2,.4,.5,1.5,8.3,10.2
22104,2001-07-04,,,,,,,,.3,1.1,,10.9
22104,2001-07-05,5.3,1007.3,98,22.4,19.4,1.1,.4,.7,2.1,13,17.6
22104,2001-07-06,5,1008.7,93,20.7,19.2,1.8,.7,1,2.7,13.1,15.8
22104,2001-07-07,6,1011.5,88,20.7,19.8,1.8,.6,.8,2.3,11,12.8
22104,2001-07-08,3.1,1009.1,91,21.3,20.5,1.4,.5,.6,1.8,9.7,11.8
22104,2001-07-09,3.1,1008.6,94,22.1,20.5,1,.3,.4,1.4,9.6,10.9
22104,2001-07-10,4.5,1006.4,93,22.5,20.9,.7,.2,.4,1.3,8.6,10.2
22104,2001-07-11,6.4,1002.6,97,22.5,20.6,1.6,.5,.8,2.3,24.4,75
22104,2001-07-12,3.8,1002.3,97,21.3,19.3,1.5,.5,.7,2.1,21.7,75
22104,2001-07-13,3.3,1007.1,96,20.9,18.3,1.4,.4,.5,1.7,14.7,75
22104,2001-07-14,2.9,1010.3,97,22.8,20.1,1.5,.5,.6,2,8.4,9.5
22104,2001-07-15,5.1,1006.6,97,23.9,21.2,1.4,.4,.5,1.7,9.4,75
22104,2001-07-16,7,1005.6,93,22,21,1.8,.6,.8,2.6,41.5,75
22104,2001-07-17,8.4,1007.4,84,22,20.7,2,.6,.8,2.8,57.6,75
22104,2001-07-18,5.5,1009.3,83,21.9,20.6,1.3,.4,.5,1.7,18.7,75
22104,2001-07-19,1.8,1009.8,86,22.5,20.8,,,,,25.3,75
22104,2001-07-20,2.4,1009.1,93,23.2,20.9,.8,.2,.3,1,39.3,75
22104,2001-07-21,2.5,1011.2,99,23.8,21.4,.8,.2,.3,1.1,59.1,75
22104,2001-07-22,3.6,1012.1,98,24.7,22.9,.9,.2,.3,1.4,55.7,75
22104,2001-07-23,4.8,1011.5,98,23.9,22.5,.8,.2,.3,1.1,54.5,75
22104,2001-07-24,3.6,1010.8,95,23.6,21.6,.6,.2,.2,.9,63.9,75
22104,2001-07-25,2.7,1011.5,91,24.8,23.8,.6,.2,.3,1.1,47.8,75
22104,2001-07-26,3.7,1010.7,87,25.4,24.4,.6,.2,.3,1.1,17,75
22104,2001-07-27,4.3,1009.8,84,25.7,24.6,.8,.2,.3,1.2,40.6,75
22104,2001-07-28,2.8,1009.3,84,26.4,25.9,.7,.2,.3,1,35.1,75
22104,2001-07-29,5.3,1009.5,92,26,24.4,1.3,.4,.5,1.7,30.9,75
22104,2001-07-30,3.9,1010,95,25.6,23.6,1.4,.5,.7,1.7,11.7,14.3
22104,2001-07-31,3.5,1009.7,94,24.9,22.7,1.8,.6,.9,2.3,10.9,11.8
22104,2001-08-01,2.3,1010.9,97,25.6,22.8,1.9,.7,.9,2.7,9.3,10.9
22104,2001-08-02,3.1,1014.8,91,26.4,24.8,1.9,.6,.7,2.3,8.5,10.2
22104,2001-08-03,3,1018.2,93,26.6,25.2,1.5,.5,.6,2,8.5,9.5
22104,2001-08-04,2.1,1016.7,92,26.6,25.7,.9,.3,.4,1.2,20.7,75
22104,2001-08-05,3.3,1011.8,90,25.7,25.5,.7,.2,.4,1.2,36.8,75
22104,2001-08-06,2.9,1007.1,83,26.4,26.1,.4,.1,.2,.6,40,75
22104,2001-08-07,6.3,1004.8,89,26,25.6,1.4,.4,.9,2.7,28.5,75
22104,2001-08-08,6.5,1006.6,94,24.8,22.6,2.1,.7,.9,3,22.2,75
22104,2001-08-09,5,1009,94,23.8,22.3,1.5,.5,.6,2.1,18.1,75
22104,2001-08-10,8.3,1012.5,80,24.1,23.2,1.9,.6,.8,2.6,36.4,75
22104,2001-08-11,9.8,1013.2,81,24.3,22.9,2.3,.7,1.2,3.5,46.1,75
22104,2001-08-12,11.2,1011.9,83,24.7,24.3,3.3,1.1,1.3,3.9,43.7,75
22104,2001-08-13,9.8,1011.6,89,25.1,24.5,2.3,.8,1.1,3.4,45.4,75
22104,2001-08-14,2.7,1013.5,90,25.6,24.8,1.1,.3,.5,1.8,25.5,75
22104,2001-08-15,5.9,1014,94,25.9,25.6,1,.3,.4,1.4,21.8,75
22104,2001-08-16,6.8,1012.5,92,25.9,25.1,1.1,.3,.5,1.6,25.5,75
22104,2001-08-17,9.9,1010.9,87,26.2,25.2,2.2,.7,1,3.2,38,75
22104,2001-08-18,11.3,1011.1,84,26,24.9,2.7,.9,1.4,3.6,25.4,75
